clo_id,user_id,class_id,activity_id,type,cri_id,submission_id,submitted_at,spent_time,due_date,level,point
26700,81953,55653,845629,QUZ,1092582,1510980,2021-10-02 17:13:28,0:13:17,2021-10-02 17:15:00,3,0.0
26701,81954,53544,704188,ASM,927783,1241139,2021-08-13 16:52:54,,2021-08-14 12:00:59,3,60.0
26701,81955,53544,704188,ASM,927783,1241278,2021-08-13 17:40:14,,2021-08-14 12:00:59,3,60.0
26700,81955,55653,845629,QUZ,1092582,1511076,2021-10-02 17:11:22,0:10:49,2021-10-02 17:15:00,3,0.0
26701,81956,53544,704188,ASM,927783,1241116,2021-08-13 16:47:19,,2021-08-14 12:00:59,3,60.0
26701,81957,53544,704188,ASM,927783,1241165,2021-08-13 16:57:35,,2021-08-14 12:00:59,3,60.0
26700,81957,55653,845629,QUZ,1092582,1511033,2021-10-02 17:11:58,0:11:40,2021-10-02 17:15:00,3,0.0
26701,81958,53544,704188,ASM,927783,1242053,2021-08-14 01:09:35,,2021-08-14 12:00:59,2,40.0
26700,81958,55653,845629,QUZ,1092582,1511081,2021-10-02 17:15:00,0:14:24,2021-10-02 17:15:00,3,0.0
26701,81959,53544,704188,ASM,927783,1241223,2021-08-13 17:10:12,,2021-08-14 12:00:59,3,60.0
26700,81959,55653,845629,QUZ,1092582,1510971,2021-10-02 17:12:52,0:12:42,2021-10-02 17:15:00,3,0.0
26701,81960,53544,704188,ASM,927783,1242384,2021-08-14 11:26:02,,2021-08-14 12:00:59,3,60.0
26700,81960,55653,845629,QUZ,1092582,1511099,2021-10-02 17:11:42,0:10:46,2021-10-02 17:15:00,3,0.0
26701,81961,53544,704188,ASM,927783,1241349,2021-08-13 18:24:05,,2021-08-14 12:00:59,3,60.0
26700,81961,55653,845629,QUZ,1092582,1511010,2021-10-02 17:14:12,0:13:58,2021-10-02 17:15:00,3,0.0
26701,81962,53544,704188,ASM,927783,1241354,2021-08-13 18:26:44,,2021-08-14 12:00:59,3,60.0
26700,81962,55653,845629,QUZ,1092582,1511095,2021-10-02 17:11:56,0:11:06,2021-10-02 17:15:00,3,0.0
26704,82220,56770,755255,ASM,981569,1294617,2021-08-28 12:24:28,,2021-08-28 12:32:59,4,11.0
26704,82221,56770,755255,ASM,981569,1294286,2021-08-28 12:20:50,,2021-08-28 12:32:59,3,6.0
26704,82222,56770,755255,ASM,981569,1294592,2021-08-28 12:24:12,,2021-08-28 12:32:59,3,7.0
26704,82223,56770,755255,ASM,981569,1294502,2021-08-28 12:23:23,,2021-08-28 12:32:59,2,4.0
26704,82224,56770,755255,ASM,981569,1294837,2021-08-28 12:27:43,,2021-08-28 12:32:59,4,12.0
26704,82225,56770,755255,ASM,981569,1294414,2021-08-28 12:22:33,,2021-08-28 12:32:59,2,2.0
26704,82226,56770,755255,ASM,981569,1294781,2021-08-28 12:26:46,,2021-08-28 12:32:59,2,2.0
26704,82227,56770,755255,ASM,981569,1294923,2021-08-28 12:29:10,,2021-08-28 12:32:59,3,6.0
26704,82228,56770,755255,ASM,981569,1294757,2021-08-28 12:26:21,,2021-08-28 12:32:59,3,6.0
26704,82229,56770,755255,ASM,981569,1294922,2021-08-28 12:29:08,,2021-08-28 12:32:59,4,11.0
26704,82230,55693,755259,ASM,981573,1296366,2021-08-28 15:03:51,,2021-08-28 15:02:59,1,20.0
26704,82231,55693,755259,ASM,981573,1296137,2021-08-28 14:57:07,,2021-08-28 15:02:59,1,20.0
26704,82285,56770,755255,ASM,981569,1294308,2021-08-28 12:21:16,,2021-08-28 12:32:59,2,3.0
26704,82286,56770,755255,ASM,981569,1294792,2021-08-28 12:26:55,,2021-08-28 12:32:59,2,2.0
26704,82287,56770,755255,ASM,981569,1294773,2021-08-28 12:26:39,,2021-08-28 12:32:59,4,11.0
26704,82288,56770,755255,ASM,981569,1294577,2021-08-28 12:24:02,,2021-08-28 12:32:59,4,12.0
26704,82289,56770,755255,ASM,981569,1294802,2021-08-28 12:27:06,,2021-08-28 12:32:59,2,3.0
26704,82290,56770,755255,ASM,981569,1294588,2021-08-28 12:24:10,,2021-08-28 12:32:59,5,16.0
26704,82291,56770,755255,ASM,981569,1294656,2021-08-28 12:24:56,,2021-08-28 12:32:59,5,19.0
26704,82292,56770,755255,ASM,981569,1294941,2021-08-28 12:29:35,,2021-08-28 12:32:59,2,2.0
26704,82293,56770,755255,ASM,981569,1294695,2021-08-28 12:25:22,,2021-08-28 12:32:59,2,3.0
26704,82294,56770,755255,ASM,981569,1294604,2021-08-28 12:24:20,,2021-08-28 12:32:59,5,19.0
26704,82295,56770,755255,ASM,981569,1294738,2021-08-28 12:26:01,,2021-08-28 12:32:59,2,4.0
26704,82296,56770,755255,ASM,981569,1294256,2021-08-28 12:20:26,,2021-08-28 12:32:59,4,15.0
26704,82297,56770,755255,ASM,981569,1294696,2021-08-28 12:25:23,,2021-08-28 12:32:59,4,15.0
26704,82298,56770,755255,ASM,981569,1294305,2021-08-28 12:21:14,,2021-08-28 12:32:59,4,15.0
26704,82299,56770,755255,ASM,981569,1294254,2021-08-28 12:20:25,,2021-08-28 12:32:59,2,5.0
26704,82300,56770,755255,ASM,981569,1294514,2021-08-28 12:23:27,,2021-08-28 12:32:59,2,5.0
26704,82301,56770,755255,ASM,981569,1295020,2021-08-28 12:36:04,,2021-08-28 12:32:59,2,2.0
26704,82303,56770,755255,ASM,981569,1294343,2021-08-28 12:21:42,,2021-08-28 12:32:59,4,15.0
26704,82304,56770,755255,ASM,981569,1294482,2021-08-28 12:23:13,,2021-08-28 12:32:59,3,9.0
26704,82305,56770,755255,ASM,981569,1294247,2021-08-28 12:20:18,,2021-08-28 12:32:59,5,18.0
26704,82306,56770,755255,ASM,981569,1295014,2021-08-28 12:35:21,,2021-08-28 12:32:59,4,13.0
26704,82307,56770,755255,ASM,981569,1294382,2021-08-28 12:22:11,,2021-08-28 12:32:59,4,15.0
26704,82308,56770,755255,ASM,981569,1294907,2021-08-28 12:28:53,,2021-08-28 12:32:59,4,11.0
26704,82309,56770,755255,ASM,981569,1294904,2021-08-28 12:28:51,,2021-08-28 12:32:59,4,12.0
26704,82310,56770,755255,ASM,981569,1294379,2021-08-28 12:22:09,,2021-08-28 12:32:59,3,6.0
26704,82311,56770,755255,ASM,981569,1294278,2021-08-28 12:20:45,,2021-08-28 12:32:59,2,2.0
26704,82312,56770,755255,ASM,981569,1294793,2021-08-28 12:26:56,,2021-08-28 12:32:59,3,7.0
26704,82313,56770,755255,ASM,981569,1294557,2021-08-28 12:23:51,,2021-08-28 12:32:59,3,10.0
26704,82315,56770,755255,ASM,981569,1294397,2021-08-28 12:22:23,,2021-08-28 12:32:59,3,7.0
26704,82316,56770,755255,ASM,981569,1294850,2021-08-28 12:27:59,,2021-08-28 12:32:59,3,6.0
26704,82317,56770,755255,ASM,981569,1294817,2021-08-28 12:27:23,,2021-08-28 12:32:59,5,20.0
26704,82318,56770,755255,ASM,981569,1294324,2021-08-28 12:21:26,,2021-08-28 12:32:59,4,14.0
26704,82319,56770,755255,ASM,981569,1294495,2021-08-28 12:23:19,,2021-08-28 12:32:59,2,3.0
26704,82320,56770,755255,ASM,981569,1294772,2021-08-28 12:26:38,,2021-08-28 12:32:59,2,4.0
26704,82321,56770,755255,ASM,981569,1294806,2021-08-28 12:27:09,,2021-08-28 12:32:59,2,3.0
26704,82322,56770,755255,ASM,981569,1294375,2021-08-28 12:22:04,,2021-08-28 12:32:59,2,2.0
26704,82323,56770,755255,ASM,981569,1294600,2021-08-28 12:24:18,,2021-08-28 12:32:59,2,2.0
26704,82324,56770,755255,ASM,981569,1294969,2021-08-28 12:30:23,,2021-08-28 12:32:59,2,3.0
26704,82325,56770,755255,ASM,981569,1294519,2021-08-28 12:23:30,,2021-08-28 12:32:59,2,3.0
26704,82326,56770,755255,ASM,981569,1294500,2021-08-28 12:23:22,,2021-08-28 12:32:59,4,11.0
26704,82327,56770,755255,ASM,981569,1294297,2021-08-28 12:21:02,,2021-08-28 12:32:59,2,3.0
26704,82329,56770,755255,ASM,981569,1294331,2021-08-28 12:21:34,,2021-08-28 12:32:59,2,3.0
26704,82330,56770,755255,ASM,981569,1294346,2021-08-28 12:21:44,,2021-08-28 12:32:59,4,13.0
26704,82331,56770,755255,ASM,981569,1294584,2021-08-28 12:24:07,,2021-08-28 12:32:59,3,6.0
26704,82332,56770,755255,ASM,981569,1294743,2021-08-28 12:26:04,,2021-08-28 12:32:59,4,12.0
26704,82333,56770,755255,ASM,981569,1294986,2021-08-28 12:31:07,,2021-08-28 12:32:59,2,5.0
26704,82335,56770,755255,ASM,981569,1294527,2021-08-28 12:23:33,,2021-08-28 12:32:59,2,4.0
26704,82336,56770,755255,ASM,981569,1294402,2021-08-28 12:22:27,,2021-08-28 12:32:59,2,2.0
26704,82337,56770,755255,ASM,981569,1294467,2021-08-28 12:23:04,,2021-08-28 12:32:59,4,15.0
26704,82338,56770,755255,ASM,981569,1294832,2021-08-28 12:27:38,,2021-08-28 12:32:59,3,9.0
26704,82637,56774,755264,ASM,981578,1295910,2021-08-28 14:55:18,,2021-08-28 15:02:59,1,20.0
26704,82647,56774,755264,ASM,981578,1295479,2021-08-28 14:52:12,,2021-08-28 15:02:59,5,20.0
26700,82897,55653,845629,QUZ,1092582,1510974,2021-10-02 17:15:00,0:14:50,2021-10-02 17:15:00,3,0.0
26700,82898,55653,845629,QUZ,1092582,1511145,2021-10-02 17:13:14,0:01:06,2021-10-02 17:15:00,3,0.0
26700,82900,55653,845629,QUZ,1092582,1510959,2021-10-02 17:07:57,0:07:51,2021-10-02 17:15:00,3,0.0
26700,82902,55653,845629,QUZ,1092582,1511014,2021-10-02 17:08:02,0:07:48,2021-10-02 17:15:00,3,0.0
26700,82903,55653,845629,QUZ,1092582,1511091,2021-10-02 17:08:48,0:08:01,2021-10-02 17:15:00,3,0.0
26700,82904,55653,845629,QUZ,1092582,1510993,2021-10-02 17:11:06,0:10:54,2021-10-02 17:15:00,3,0.0
26700,82905,55653,845629,QUZ,1092582,1511120,2021-10-02 17:10:37,0:09:13,2021-10-02 17:15:00,3,0.0
26700,82906,55653,845629,QUZ,1092582,1511015,2021-10-02 17:10:39,0:10:24,2021-10-02 17:15:00,3,0.0
26700,82909,55653,845629,QUZ,1092582,1510995,2021-10-02 17:07:57,0:07:45,2021-10-02 17:15:00,3,0.0
26700,82910,55653,845629,QUZ,1092582,1510961,2021-10-02 17:12:12,0:12:05,2021-10-02 17:15:00,3,0.0
26700,82911,55653,845629,QUZ,1092582,1510976,2021-10-02 17:14:53,0:14:42,2021-10-02 17:15:00,3,0.0
26700,82912,55653,845629,QUZ,1092582,1510979,2021-10-02 17:08:29,0:08:18,2021-10-02 17:15:00,3,0.0
26700,82913,55653,845629,QUZ,1092582,1511017,2021-10-02 17:15:00,0:14:45,2021-10-02 17:15:00,3,0.0
26700,82914,55653,845629,QUZ,1092582,1511027,2021-10-02 17:12:47,0:12:30,2021-10-02 17:15:00,3,0.0
26700,82915,55653,845629,QUZ,1092582,1510970,2021-10-02 17:14:42,0:14:32,2021-10-02 17:15:00,3,0.0
26700,82916,55653,845629,QUZ,1092582,1511086,2021-10-02 17:06:36,0:05:56,2021-10-02 17:15:00,3,0.0
26700,82917,55653,845629,QUZ,1092582,1511089,2021-10-02 17:11:43,0:11:01,2021-10-02 17:15:00,3,0.0
26700,82918,55653,845629,QUZ,1092582,1511043,2021-10-02 17:11:57,0:11:36,2021-10-02 17:15:00,3,0.0
26700,82919,55653,845629,QUZ,1092582,1511025,2021-10-02 17:11:30,0:11:13,2021-10-02 17:15:00,3,0.0
26700,82920,55653,845629,QUZ,1092582,1510964,2021-10-02 17:08:07,0:07:59,2021-10-02 17:15:00,3,0.0
26700,82921,55653,845629,QUZ,1092582,1511031,2021-10-02 17:07:13,0:06:55,2021-10-02 17:15:00,3,0.0
26700,82922,55653,845629,QUZ,1092582,1510966,2021-10-02 17:13:08,0:12:59,2021-10-02 17:15:00,3,0.0
26700,82924,55653,845629,QUZ,1092582,1511005,2021-10-02 17:08:32,0:08:19,2021-10-02 17:15:00,3,0.0
26700,82925,55653,845629,QUZ,1092582,1511026,2021-10-02 17:10:52,0:10:35,2021-10-02 17:15:00,3,0.0
26700,82926,55653,845629,QUZ,1092582,1511130,2021-10-02 17:06:56,0:04:41,2021-10-02 17:15:00,3,0.0
26700,82927,55653,845629,QUZ,1092582,1511083,2021-10-02 17:10:20,0:09:41,2021-10-02 17:15:00,3,0.0
26700,82928,55653,845629,QUZ,1092582,1511000,2021-10-02 17:15:00,0:14:48,2021-10-02 17:15:00,3,0.0
26700,82929,55653,845629,QUZ,1092582,1511046,2021-10-02 17:14:58,0:14:37,2021-10-02 17:15:00,3,0.0
26704,83033,56795,755260,ASM,981574,1295820,2021-08-28 14:54:40,,2021-08-28 15:02:59,1,1.0
26704,83033,56795,755260,ASM,981574,1296124,2021-08-28 14:56:59,,2021-08-28 15:02:59,1,1.0
26704,83044,54562,755254,ASM,981568,1294666,2021-08-28 12:25:03,,2021-08-28 12:32:59,3,10.0
26704,83046,54562,755254,ASM,981568,1294593,2021-08-28 12:24:13,,2021-08-28 12:32:59,5,20.0
26704,83047,54562,755254,ASM,981568,1294363,2021-08-28 12:21:54,,2021-08-28 12:32:59,4,15.0
26704,83048,54562,755254,ASM,981568,1294432,2021-08-28 12:22:42,,2021-08-28 12:32:59,5,20.0
26704,83049,54562,755254,ASM,981568,1294499,2021-08-28 12:23:22,,2021-08-28 12:32:59,5,20.0
26704,83051,54562,755254,ASM,981568,1294490,2021-08-28 12:23:16,,2021-08-28 12:32:59,5,16.0
26704,83052,54562,755254,ASM,981568,1294669,2021-08-28 12:25:05,,2021-08-28 12:32:59,5,20.0
26704,83053,54562,755254,ASM,981568,1294471,2021-08-28 12:23:06,,2021-08-28 12:32:59,5,20.0
26704,83054,54562,755254,ASM,981568,1294207,2021-08-28 12:16:52,,2021-08-28 12:32:59,5,18.0
26704,83055,54562,755254,ASM,981568,1294659,2021-08-28 12:24:59,,2021-08-28 12:32:59,5,17.0
26704,83057,54562,755254,ASM,981568,1294449,2021-08-28 12:22:54,,2021-08-28 12:32:59,5,20.0
26704,83058,54562,755254,ASM,981568,1294805,2021-08-28 12:27:09,,2021-08-28 12:32:59,5,19.0
26704,83059,54562,755254,ASM,981568,1294220,2021-08-28 12:19:03,,2021-08-28 12:32:59,5,20.0
26704,83060,54562,755254,ASM,981568,1294829,2021-08-28 12:27:35,,2021-08-28 12:32:59,5,20.0
26704,83061,54562,755254,ASM,981568,1294340,2021-08-28 12:21:39,,2021-08-28 12:32:59,4,14.0
26704,83062,54562,755254,ASM,981568,1294591,2021-08-28 12:24:12,,2021-08-28 12:32:59,5,20.0
26704,83063,54562,755254,ASM,981568,1294651,2021-08-28 12:24:53,,2021-08-28 12:32:59,4,12.0
26704,83064,54562,755254,ASM,981568,1294228,2021-08-28 12:19:39,,2021-08-28 12:32:59,5,20.0
26704,83065,54562,755254,ASM,981568,1294752,2021-08-28 12:26:14,,2021-08-28 12:32:59,5,19.0
26704,83066,54562,755254,ASM,981568,1294578,2021-08-28 12:24:02,,2021-08-28 12:32:59,2,3.0
26704,83067,54562,755254,ASM,981568,1294674,2021-08-28 12:25:08,,2021-08-28 12:32:59,5,20.0
26704,83068,54562,755254,ASM,981568,1294434,2021-08-28 12:22:43,,2021-08-28 12:32:59,5,20.0
26704,83069,54562,755254,ASM,981568,1294475,2021-08-28 12:23:09,,2021-08-28 12:32:59,5,16.0
26704,83070,54562,755254,ASM,981568,1294722,2021-08-28 12:25:44,,2021-08-28 12:32:59,5,20.0
26704,83071,54562,755254,ASM,981568,1294275,2021-08-28 12:20:43,,2021-08-28 12:32:59,5,20.0
26704,83072,54562,755254,ASM,981568,1294570,2021-08-28 12:23:58,,2021-08-28 12:32:59,5,20.0
26704,83073,54562,755254,ASM,981568,1294273,2021-08-28 12:20:42,,2021-08-28 12:32:59,5,20.0
26704,83074,54562,755254,ASM,981568,1294701,2021-08-28 12:25:28,,2021-08-28 12:32:59,3,9.0
26704,83075,54562,755254,ASM,981568,1294664,2021-08-28 12:25:02,,2021-08-28 12:32:59,3,8.0
26704,83090,54562,755254,ASM,981568,1294380,2021-08-28 12:22:10,,2021-08-28 12:32:59,5,19.0
26704,83091,54562,755254,ASM,981568,1294983,2021-08-28 12:30:56,,2021-08-28 12:32:59,2,3.0
26704,83092,54562,755254,ASM,981568,1294197,2021-08-28 12:11:11,,2021-08-28 12:32:59,5,20.0
26704,83093,54562,755254,ASM,981568,1294313,2021-08-28 12:21:18,,2021-08-28 12:32:59,5,19.0
26704,83094,54562,755254,ASM,981568,1294614,2021-08-28 12:24:26,,2021-08-28 12:32:59,5,19.0
26704,83095,54562,755254,ASM,981568,1294421,2021-08-28 12:22:35,,2021-08-28 12:32:59,3,8.0
26704,83096,54562,755254,ASM,981568,1294448,2021-08-28 12:22:53,,2021-08-28 12:32:59,5,19.0
26704,83097,54562,755254,ASM,981568,1294532,2021-08-28 12:23:36,,2021-08-28 12:32:59,4,13.0
26704,83098,54562,755254,ASM,981568,1294833,2021-08-28 12:27:39,,2021-08-28 12:32:59,5,17.0
26704,83099,54562,755254,ASM,981568,1294767,2021-08-28 12:26:28,,2021-08-28 12:32:59,4,15.0
26704,83100,54562,755254,ASM,981568,1294627,2021-08-28 12:24:37,,2021-08-28 12:32:59,5,20.0
26704,83108,56784,755258,ASM,981572,1294559,2021-08-28 12:23:53,,2021-08-28 12:32:59,3,10.0
26704,83109,56784,755258,ASM,981572,1294683,2021-08-28 12:25:16,,2021-08-28 12:32:59,5,20.0
26704,83111,56784,755258,ASM,981572,1295002,2021-08-28 12:32:57,,2021-08-28 12:32:59,1,1.0
26704,83112,56784,755258,ASM,981572,1294786,2021-08-28 12:26:49,,2021-08-28 12:32:59,2,2.0
26704,83113,56784,755258,ASM,981572,1294668,2021-08-28 12:25:05,,2021-08-28 12:32:59,5,18.0
26704,83114,56784,755258,ASM,981572,1294671,2021-08-28 12:25:06,,2021-08-28 12:32:59,3,9.0
26704,83115,56784,755258,ASM,981572,1294794,2021-08-28 12:26:57,,2021-08-28 12:32:59,2,2.0
26704,83116,56784,755258,ASM,981572,1294839,2021-08-28 12:27:47,,2021-08-28 12:32:59,4,13.0
26704,83137,56784,755258,ASM,981572,1294655,2021-08-28 12:24:56,,2021-08-28 12:32:59,5,16.0
26704,83138,56784,755258,ASM,981572,1294824,2021-08-28 12:27:28,,2021-08-28 12:32:59,2,5.0
26704,83139,56784,755258,ASM,981572,1294852,2021-08-28 12:28:01,,2021-08-28 12:32:59,5,17.0
26704,83140,56784,755258,ASM,981572,1294869,2021-08-28 12:28:17,,2021-08-28 12:32:59,5,19.0
26704,83141,56784,755258,ASM,981572,1294851,2021-08-28 12:28:00,,2021-08-28 12:32:59,2,2.0
26704,83142,56784,755258,ASM,981572,1294518,2021-08-28 12:23:29,,2021-08-28 12:32:59,2,3.0
26704,83143,56784,755258,ASM,981572,1294568,2021-08-28 12:23:57,,2021-08-28 12:32:59,4,13.0
26704,83144,56784,755258,ASM,981572,1294501,2021-08-28 12:23:22,,2021-08-28 12:32:59,4,15.0
26704,83145,56784,755258,ASM,981572,1294360,2021-08-28 12:21:51,,2021-08-28 12:32:59,5,19.0
26704,83146,56784,755258,ASM,981572,1294323,2021-08-28 12:21:26,,2021-08-28 12:32:59,2,2.0
26704,83147,56784,755258,ASM,981572,1294633,2021-08-28 12:24:43,,2021-08-28 12:32:59,5,18.0
26704,83148,56784,755258,ASM,981572,1294563,2021-08-28 12:23:55,,2021-08-28 12:32:59,2,2.0
26704,83149,56784,755258,ASM,981572,1294607,2021-08-28 12:24:21,,2021-08-28 12:32:59,2,4.0
26704,83150,56784,755258,ASM,981572,1294758,2021-08-28 12:26:23,,2021-08-28 12:32:59,2,4.0
26704,83151,56784,755258,ASM,981572,1294365,2021-08-28 12:21:55,,2021-08-28 12:32:59,5,19.0
26704,83152,56784,755258,ASM,981572,1294981,2021-08-28 12:30:50,,2021-08-28 12:32:59,2,2.0
26704,83153,56784,755258,ASM,981572,1294610,2021-08-28 12:24:23,,2021-08-28 12:32:59,5,16.0
26704,83154,56784,755258,ASM,981572,1294943,2021-08-28 12:29:37,,2021-08-28 12:32:59,2,3.0
26704,83155,56784,755258,ASM,981572,1294474,2021-08-28 12:23:09,,2021-08-28 12:32:59,1,1.0
26704,83156,56784,755258,ASM,981572,1294520,2021-08-28 12:23:30,,2021-08-28 12:32:59,2,2.0
26704,83157,56784,755258,ASM,981572,1294913,2021-08-28 12:28:58,,2021-08-28 12:32:59,3,10.0
26704,83159,56784,755258,ASM,981572,1294576,2021-08-28 12:24:02,,2021-08-28 12:32:59,3,8.0
26704,83160,56784,755258,ASM,981572,1294493,2021-08-28 12:23:18,,2021-08-28 12:32:59,2,3.0
26704,83161,56784,755258,ASM,981572,1294751,2021-08-28 12:26:13,,2021-08-28 12:32:59,5,17.0
26704,83162,56784,755258,ASM,981572,1294710,2021-08-28 12:25:32,,2021-08-28 12:32:59,2,4.0
26704,83163,56784,755258,ASM,981572,1294899,2021-08-28 12:28:49,,2021-08-28 12:32:59,5,16.0
26704,83164,56784,755258,ASM,981572,1294883,2021-08-28 12:28:32,,2021-08-28 12:32:59,3,6.0
26704,83165,56784,755258,ASM,981572,1294461,2021-08-28 12:23:00,,2021-08-28 12:32:59,2,4.0
26704,83166,56784,755258,ASM,981572,1294648,2021-08-28 12:24:51,,2021-08-28 12:32:59,3,7.0
26704,83167,56784,755258,ASM,981572,1294539,2021-08-28 12:23:40,,2021-08-28 12:32:59,2,5.0
26704,83168,56784,755258,ASM,981572,1294618,2021-08-28 12:24:28,,2021-08-28 12:32:59,4,13.0
26704,83169,56784,755258,ASM,981572,1294820,2021-08-28 12:27:24,,2021-08-28 12:32:59,4,14.0
26704,83170,56784,755258,ASM,981572,1294843,2021-08-28 12:27:51,,2021-08-28 12:32:59,2,2.0
26704,83171,56784,755258,ASM,981572,1294859,2021-08-28 12:28:09,,2021-08-28 12:32:59,2,3.0
26704,83172,56784,755258,ASM,981572,1294284,2021-08-28 12:20:50,,2021-08-28 12:32:59,5,17.0
26704,83173,56784,755258,ASM,981572,1294687,2021-08-28 12:25:17,,2021-08-28 12:32:59,2,5.0
26704,83174,56784,755258,ASM,981572,1294934,2021-08-28 12:29:26,,2021-08-28 12:32:59,4,13.0
26704,83195,54566,755269,ASM,981583,1294917,2021-08-28 12:29:03,,2021-08-28 12:32:59,5,20.0
26704,83196,54566,755269,ASM,981583,1294866,2021-08-28 12:28:13,,2021-08-28 12:32:59,1,3.0
26704,83197,54566,755269,ASM,981583,1294989,2021-08-28 12:31:14,,2021-08-28 12:32:59,1,10.0
26704,83198,54566,755269,ASM,981583,1294933,2021-08-28 12:29:25,,2021-08-28 12:32:59,1,9.0
26704,83199,54566,755269,ASM,981583,1294879,2021-08-28 12:28:30,,2021-08-28 12:32:59,4,17.0
26704,83200,54566,755269,ASM,981583,1294223,2021-08-28 12:19:23,,2021-08-28 12:32:59,5,100.0
26704,83200,54566,755269,ASM,981583,1294223,2021-08-28 12:19:23,,2021-08-28 12:32:59,5,20.0
26704,83201,54566,755269,ASM,981583,1294979,2021-08-28 12:30:45,,2021-08-28 12:32:59,5,20.0
26704,83202,54566,755269,ASM,981583,1294898,2021-08-28 12:28:49,,2021-08-28 12:32:59,1,10.0
26704,83203,54566,755269,ASM,981583,1294905,2021-08-28 12:28:52,,2021-08-28 12:32:59,5,20.0
26704,83204,54566,755269,ASM,981583,1294734,2021-08-28 12:25:57,,2021-08-28 12:32:59,3,15.0
26704,83205,54566,755269,ASM,981583,1294747,2021-08-28 12:26:10,,2021-08-28 12:32:59,4,17.0
26704,83206,54566,755269,ASM,981583,1294924,2021-08-28 12:29:15,,2021-08-28 12:32:59,4,17.0
26704,83207,54566,755269,ASM,981583,1294944,2021-08-28 12:29:38,,2021-08-28 12:32:59,1,8.0
26714,83224,54533,717667,ASM,941939,1260689,2021-08-20 15:16:16,,2021-08-20 15:30:59,5,100.0
26714,83225,54545,717663,ASM,941935,1245973,2021-08-16 12:40:09,,2021-08-16 13:30:59,5,100.0
26714,83226,54545,717663,ASM,941935,1246021,2021-08-16 12:53:05,,2021-08-16 13:30:59,5,100.0
26714,83228,54537,717668,ASM,941940,1260699,2021-08-20 15:18:18,,2021-08-20 15:30:59,5,100.0
26714,83229,54537,717668,ASM,941940,1260653,2021-08-20 15:06:38,,2021-08-20 15:30:59,5,100.0
26714,83230,54537,717668,ASM,941940,1260644,2021-08-20 15:03:48,,2021-08-20 15:30:59,5,100.0
26704,83247,54562,755254,ASM,981568,1294413,2021-08-28 12:22:33,,2021-08-28 12:32:59,5,20.0
26704,83248,54562,755254,ASM,981568,1294616,2021-08-28 12:24:28,,2021-08-28 12:32:59,5,20.0
26704,83249,54562,755254,ASM,981568,1294411,2021-08-28 12:22:31,,2021-08-28 12:32:59,5,18.0
26704,83250,54562,755254,ASM,981568,1294538,2021-08-28 12:23:40,,2021-08-28 12:32:59,5,20.0
26704,83251,54562,755254,ASM,981568,1294658,2021-08-28 12:24:57,,2021-08-28 12:32:59,5,20.0
26704,83252,54562,755254,ASM,981568,1294690,2021-08-28 12:25:19,,2021-08-28 12:32:59,5,17.0
26704,83253,54562,755254,ASM,981568,1294443,2021-08-28 12:22:50,,2021-08-28 12:32:59,4,15.0
26704,83321,56770,755255,ASM,981569,1294523,2021-08-28 12:23:31,,2021-08-28 12:32:59,3,8.0
26704,83322,56770,755255,ASM,981569,1294853,2021-08-28 12:28:01,,2021-08-28 12:32:59,5,20.0
26704,83323,56770,755255,ASM,981569,1294329,2021-08-28 12:21:32,,2021-08-28 12:32:59,3,6.0
26704,83324,56770,755255,ASM,981569,1294830,2021-08-28 12:27:35,,2021-08-28 12:32:59,2,3.0
26704,83326,56770,755255,ASM,981569,1294381,2021-08-28 12:22:10,,2021-08-28 12:32:59,3,9.0
26704,83328,56770,755255,ASM,981569,1294779,2021-08-28 12:26:45,,2021-08-28 12:32:59,2,2.0
26704,83329,56770,755255,ASM,981569,1294583,2021-08-28 12:24:06,,2021-08-28 12:32:59,2,3.0
26704,83376,56770,755255,ASM,981569,1294777,2021-08-28 12:26:43,,2021-08-28 12:32:59,4,11.0
26704,83377,56770,755255,ASM,981569,1294429,2021-08-28 12:22:40,,2021-08-28 12:32:59,2,3.0
26704,83379,56770,755255,ASM,981569,1294311,2021-08-28 12:21:17,,2021-08-28 12:32:59,4,12.0
26704,83380,56770,755255,ASM,981569,1294317,2021-08-28 12:21:20,,2021-08-28 12:32:59,2,4.0
26704,83381,56770,755255,ASM,981569,1294366,2021-08-28 12:21:56,,2021-08-28 12:32:59,5,20.0
26704,83382,56770,755255,ASM,981569,1294795,2021-08-28 12:26:58,,2021-08-28 12:32:59,2,2.0
26704,83384,56770,755255,ASM,981569,1294822,2021-08-28 12:27:26,,2021-08-28 12:32:59,3,6.0
26704,83385,56770,755255,ASM,981569,1294816,2021-08-28 12:27:21,,2021-08-28 12:32:59,3,7.0
26704,83386,56770,755255,ASM,981569,1294352,2021-08-28 12:21:48,,2021-08-28 12:32:59,2,5.0
26704,83388,56770,755255,ASM,981569,1294728,2021-08-28 12:25:51,,2021-08-28 12:32:59,3,7.0
26704,83391,56770,755255,ASM,981569,1294478,2021-08-28 12:23:11,,2021-08-28 12:32:59,4,11.0
26704,83392,56770,755255,ASM,981569,1294660,2021-08-28 12:25:00,,2021-08-28 12:32:59,3,9.0
26704,83394,56770,755255,ASM,981569,1294554,2021-08-28 12:23:50,,2021-08-28 12:32:59,2,3.0
26704,83395,56770,755255,ASM,981569,1294541,2021-08-28 12:23:42,,2021-08-28 12:32:59,5,16.0
